text,true_label,pred_label
quán tông k hợp lắm,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
quán thử bánh lọc nha nước_mắm ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
combo nha,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
không_gian rộng món phong_phú lắm,[1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
cream brule mịn béo thơm,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
hai ng dx đĩa cá ảnh tưởng k hề cá rán dòn chấm nc chấm cực ngon k dc hai ng hai bát chi ban hàng kêu lãng_phí,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
giá_cả bình_thường choáng chai nước_khoáng aqua 50ml giá giá tiền chai,[0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
trứng muối_ăn to xong mềm mịn khoái,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
khai_trương đợi 1 tiếng mua ly trà sữa 50,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
hành vòng chiên 2 salad kia quái quên sốt,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
nhân_viên nữ lễ_phép dễ_thương,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
gọi chanh yu trân_châu trắng gọi sugar 0 chs,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
tầng mua xong đem tiện,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
nhân_viên thân_thiện nhanh_nhẹn lắm nha,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
quán gỏi gà vịt nằm đầu hẻm 606 địa_chỉ đẹp 606,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
1 đĩa ghẹ 6 nha hàng tặng,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
cực lí_do nước_chấm ngon giá_cả mềm thức_ăn ổn,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
gọi lẩu kim chi pha lẫn lẩu nấm,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
chè kia giá tiền đồ_ăn vătj dao_động giá tiền,[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
gọi khẩu_phần rẻ ngon toping blade kèm sốt rượu_vang tái,[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
chi_nhánh khai_trương không_gian hiện_đại sạch_sẽ mới_mẻ,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
niềm_nở thân_thiện hôn gió,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
lí_do công_ty lớp_học tổ_chức liên_hoan,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
giá_cả cũg chất lượg trug_tâm,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0.]
trà hoa_hồng machiato đen đá nx uống ngon bt hồng trà milk foam,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
không_gian hơi ồn_ào gửi xe đi,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
ko hợp_khẩu vị lắm,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
mấy a xe nhiệt_tình dễ_thương,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
tổng_quan món ngon thịt bò mềm vị salad sốt béo kèm thịt bò ngon cá ba_sa mực chiên giòn sốt chấm ngon lắm,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
gọi món chút bù món nóng_hổi,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
góc đường,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
quán nằm cạnh toà_soạn báo tuổi_trẻ đường trần phú,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
cải gan thịt và1 miếng bong_bóng cá,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
nhân đa_phần nấm_hương cắt lát lòng_đỏ trứng muối thịt cắt,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
ngon lắm cx chấp_nhận đc,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
không_gian quán sang_trọng đẹp lắm,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
đi bufet nhìu rùi dìn ký,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
sốt ngon ngậy ngậy mặn mặn,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
uống ly trà sữa trân_châu đen puding trà sữa thơm vị trà đặc_trưng xen_lẫn chỗ trân_châu dai dai ngon ngon puding ngon lắm yêu,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
dịch_vụ đi đầu nhân_viên đông phục_vụ chào to rõ_ràng,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
không_gian vỉa_hè chà bá rộng_rãi thoáng mát,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
menu đa_dạng món đồ uống món bánh_tráng miệng,[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0.]
hnay uống thử trà đào ôi trời_ơi dở kinh_khủng khóc đắng_nghét uống lắm,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
khu_vực trung_tâm đối_diện bệnh_viện,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
lẩu cực_kì chán vị nhạt,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
nhà_hàng ấm_cúng máy_lạnh sợ nóng mài sắc phong_cách ấn_độ cảm_tưởng mùa hè nóng_nảy lắm,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
kêu giao giao nhg k tệ ẩu kiểu k ktra đơn hàng,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
trân_châu gọi double trân_châu đen,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
thông_báo quán hình_như đổi địa_chỉ nha báo 3 tương_tác lo quán địa_chỉ 192 trường_sa p13 phú_nhuận,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
đồ_ăn càng_ngày_càng dở,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
món trình_bày đẹp thẻ thành_viên giảm_giá,[0. 0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
quán đông đồ uống đa_dạng nhân_viên nhiệt_tình,[0. 0. 0. 1. 0. 0. 0. 0. 1. 0. 0. 1.],[0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
đi nhân_viên nhỏ_nhắn nhiệt_tình lắm,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
mấy ghế_ngồi 12 c chủ_yếu vỉa_hè,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
thức uống đa_dạng ngon pha_chế k nhạt,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
thất_vọng món menu mấy cá_lăng,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
phục_vụ nhân_viên thân_thiện nhiệt_tình xe dắt,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
k mặn,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
1 suất cơm to no căng a,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
quán mỳ cay thất_vọng,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
trà thơm mùi nc vải chua_chua dịu dịu,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
2 đứng đối_diện k tự_nhiên cố_tình 2 đổi chỗ,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
sườn bò mỏng thịt hơi khô bù thơm lắm sốt bq vừa_miệng,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
chán,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
món gà xương hành baro gà xương sốt cay món mì cơm kèm gà ổn,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
không_gian quán đẹp ánh_sáng thoải_mái,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
mỳ ổn,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
piza bò tôm ngon phủ 1 lớp chese mặt piza thơm thơm béo béo ok nè,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
vỏ bánh dai dai nhân mát lạnh,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
trăm king bq xứng_đáng thất_vọng,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
review xấu thái_độ phục_vụ hôm_nay,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
không_gian âm_nhạc nhân_viên tuyệt,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
phục_vụ dễ_thương mấy nữ thân_thiện cười,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
phục_vụ nhanh_nhẹn nhiệt_tình,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
mì rau phá lấu ngon chấm nước_mắm cay cay xuất_sắc,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
quán nằm đường hồ_tùng_mậu đối_diện bitexco đi,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
ánh_sáng nội_thất vẻ sang_trọng cung_điện,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
gà aeon ngon giá_cả hợp_lý gà rán,[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
phục_vụ đùa_giỡn om_sòm ăn_hàng quán ăn_ở cười giỡn ha_hả phục_vụ ko,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
vô_cùng ấm_ức thất_vọng đen đá đầu,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
gọi 1 trà xanh kem chese ô long kem chée chân trâu trắng,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
bánh mặn,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
nhân_viên phục_vụ nhanh_nhẹn đồ_ăn mặc_dù hôm đi quán đông ha_ha,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 1.]
bò gà bê cá_tôm hải_sản đầy_đủ chế_biến ngon,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
giá_cả rẻ chấp_nhận,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.]
đồ_ăn chất_lượng tuyệt đợi mấy đồ_ăn nửa tiếng,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1.]
3 9 1 soda chanh,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
la ngon nha ng thử,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
ngon hồi xưa,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
thịt nhạt màu khô bã mùi tươi ngon,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
thông_minh tranh tô màu bàn,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
bạch tuột cay phô_mai cay phô_mai bánh gạo lạ_lạ,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
trà nc trái_cây,[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
thịt ếch mềm ngon lắm,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
hẳn lote kfc,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
rau_sống chấm sốt ớt cay cay chuẩn,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
nhà_hàng rộng_rãi thoáng mát phòng tổ_chức tiệc_tùng sinh_nhật,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
circle k đinh tiên hoàng,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
bufet gọi món,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
quán mùi dầu_mỡ mấy quán xung_quanh hơi ngấy,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
không_gian quán rộng_rãi đầy_đủ tiện_nghi wifi máy_lạnh nhà_vệ_sinh,[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
lớp kem béo uống trà vị nhạt,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
olong sữa,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
đồ_ăn ổn ngon tệ,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
bánh bánh kẻng í kiểu bánh_bèo í nhg kfai bánh_bèo chấm nước_chấm quẩy bánh_bèo cười_ra_nước_mắt,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
quán nằm mặt đường phố huế đoạn giao tô hiến_thành,[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.]
trừ nv bàn món dư đĩa đĩa thường_xuyên rớt bàn choáng chỗ đứng kế cảm_giác tự_nhiên,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
ngon lắm,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
chất_lượng miễn chê,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
chỗ thoải_mái ghép,[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
chicken nuget 10 miếng giá tiền,[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
menu chủ_yếu bef steak mấy món đa_dạng lắm,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
phục_vụ lắm đông xong mấy dọn sạch_sẽ,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
lẩu bình_thường gọi hotpot story thua mấy bậc,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
ta bữa_nay fre 4 voucher giá tiền ăn_uống thả ga giá tiền,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0.]
chờ oder 1 đường bưng 1 nẻo,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
đồ_ăn bàn ngon giá_cả hợp_lí,[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
món vừa_miệng hôm đi cua ghẹ gà_ác hầm thuốc_bắc cháo thào,[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
tươi dừa dứa giá giá tiền ma tuyệt ngon,[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0.]
nước_mặn mặn cạn nhân đổ giúp,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
bánh lan trứng muối hơi khô cứng đồ uống ổn,[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.]
ghé lẩu 1 mua sushi nhà_ăn,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
không_gian lắm,[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
ngạc_nhiên quán ngon review fody,[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0.]
bảo hơi bình_thường,[0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
bingsu ổn giá tiền 1,[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0.]
khoai_tây chiên giá tiền thui lắm cọng giòn vàng ươm ưng khoai_tây,[0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0.]
chất_lượng uống ngon phục_vụ dễ_thương trang_trí đẹp thích_hợp hẹn_hò học_hành,[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
nhân socola ngập_ngụa trân_châu mềm_dẻo bánh sandwich phủ 1 lớp bột socola,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0.]
nhân_viên ngoan_ngoãn đồ hơi,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
phô_mai nhìu 2 3 bắp đỡ thèm,[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
hôm lễ đợi 1 bàn,[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.],[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]
món bạch_tuộc sống trộn wasabi lạ_miệng,[0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0.],[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0.]
bọn gọi set trà chiều đôi trà cam quế trà hoa_cúc vị ngon thơm vị trà hoa_cúc nhẹ,[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.],[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]
