text,true_label,pred_label
thức_ăn chất_lượng gọi phở bò tái viên 1 mía giá tiền,1,1
đồ uống chất_lượng trà bá_tước kem chese vị trà lạ,2,2
thức_ăn giá tiền tiền hơi ngạc_nhiên 1 tô giá tiền tiền khăn ướt,0,0
nhà_hàng giá tiền tổng thiệt_hại giá tiền,1,1
nhà_hàng tổng_quát ăn_ở xong chả chỗ,2,2
nhà_hàng giá tiền hqua order món đi order deli order giá tiền 2 đứa tốn bình_quân giá tiền giá,1,1
thức_ăn hy_vọng khuyến_mãi đừng cắt bớt nguyên_liệu,0,2
nhà_hàng giá tiền giá tiền 1 giá tiền chất_lượng món đem xứng_đáng,0,1
thức_ăn chất_lượng giá tiền 1 giá tiền chất_lượng món đem xứng_đáng,2,2
đồ uống chất_lượng uống giải_nhiệt vô_cùng siêu_thanh mát chua tỉnh nhe,2,2
nhà_hàng tổng_quát dịp gé quán,2,2
nhà_hàng điều_khoản bàn lau dọn,0,0
thức_ăn chất_lượng khoai_tây chiên mặn giòn lắm,1,2
không_gian tổng_quát view đẹp không_gian đẹp,2,2
thức_ăn gọi oyster blade 30g 1 salad gril bef 2 ly vang đỏ,1,1
đồ uống chất_lượng đồ uống ổn ngon,1,2
đồ uống chất_lượng hơi vị traia gắt át vị trà,0,0
không_gian tổng_quát bàn_ghế phối_hợp lý tổng_thể sang_trọng,2,2
nhà_hàng điều_khoản bàn_ghế phối_hợp lý tổng_thể sang_trọng,2,2
đồ uống uống trà sữa alisan gong size trân_châu trắng,1,1
thức_ăn chất_lượng sò lông nướng mỡ hành tươi to nước_mắm chua_ngọt,2,2
thức_ăn sò lông nướng mỡ hành tươi to nước_mắm chua_ngọt,2,2
thức_ăn chất_lượng vốn thèm khó_tính cao_lầu tuyệt_cú mèo,2,2
đồ uống chất_lượng ly lài đắng_nghét chấp_nhận,0,0
nhà_hàng tổng_quát 2 xuất_sắc quán bò ngon,2,2
phục_vụ tổng_quát lúng_túng hơi lộn_xộn,1,0
nhà_hàng tổng_quát chi_nhánh đông ko ồn lắm nhe mỗi_tội đông đứng đợi mỏi chân í,0,1
nhà_hàng giá tiền giá hơi chất_lượng vừa_miệng uống thường_xuyên,0,2
nhà_hàng tổng_quát giá hơi chất_lượng vừa_miệng uống thường_xuyên,2,2
nhà_hàng tổng_quát dịp đi ngang ủng_hộ típ,1,2
phục_vụ tổng_quát nhân_viên tuyệt_vời,2,2
phục_vụ tổng_quát nhân_viên thân_thiện nhanh_nhẹn không_gian quán rộng_rãi sạch_sẽ đẹp,2,2
không_gian tổng_quát nhân_viên thân_thiện nhanh_nhẹn không_gian quán rộng_rãi sạch_sẽ đẹp,2,2
không_gian tổng_quát góc không_gian đẹp tiện chụp ảnh,2,2
nhà_hàng tổng_quát đi ăn_ở quán ưng_ý,2,2
thức_ăn chất_lượng gọi piza mấy vị bò dứa,2,0
đồ uống chất_lượng vị trà đậm_đà k vừa_phải vị kem muối ngon,2,2
thức_ăn chất_lượng vị trà đậm_đà k vừa_phải vị kem muối ngon,2,2
nhà_hàng tổng_quát đắt chất_lượng bình_thường,1,1
nhà_hàng giá tiền đắt chất_lượng bình_thường,0,0
thức_ăn chất_lượng nc ngon chụp đẹp tám làm_việc học_tập cân_nhắc,2,2
không_gian tổng_quát nc ngon chụp đẹp tám làm_việc học_tập cân_nhắc,1,2
đồ uống chất_lượng chân trâu dẻo lắm mềm nhão nhai ngon lắm,2,2
thức_ăn chất_lượng ngon bánh nóng_hổi giòn_rụm kem đi kèm chấm ngon,2,2
thức_ăn ngon bánh nóng_hổi giòn_rụm kem đi kèm chấm ngon,2,2
nhà_hàng tổng_quát quán đông,2,1
phục_vụ tổng_quát nhân_viên phục_vụ nhanh_nhẹn thay vỉ thường_xuyên,2,2
không_gian tổng_quát không_gian rộng đi lựa_chọn đúng_đắn,2,2
thức_ăn mua bịch giá tiền,2,0
thức_ăn giá tiền mua bịch giá tiền,1,1
thức_ăn chất_lượng súp bí hơi lỏng vị béo lắm,1,0
thức_ăn chất_lượng ngon nem nướng nước_chấm,2,2
phục_vụ tổng_quát nhân_viên đôi_lúc hơi chậm một_chút,0,0
không_gian tổng_quát không_gian rộng sắp_xếp gọn_gàng,1,2
đồ uống đồ uống trà alisan kem phô_mai size l giá tiền trân_châu đen giá tiền,1,1
đồ uống giá tiền_đồ uống trà alisan kem phô_mai size l giá tiền trân_châu đen giá tiền,1,1
thức_ăn ngon nè 2 tôm to thịt lắm,2,2
thức_ăn chất_lượng ngon nè 2 tôm to thịt lắm,2,2
nhà_hàng điều_khoản máy_lạnh sạch,2,2
nhà_hàng tổng_quát goky 1 k hề xa_lạ giới trà sữa,2,1
thức_ăn gọi cơm nị hạt cơm cà_ri hợp,2,2
thức_ăn bánh_mì bơ tỏi kèm steak hơi béo,1,1
thức_ăn chất_lượng bánh_mì bơ tỏi kèm steak hơi béo,1,1
thức_ăn chất_lượng hợp ngon,2,2
thức_ăn quán hình_như mấy món bún_bò bún mắm đi đầu ok gọi chất_lượng đấy,2,2
thức_ăn chất_lượng quán hình_như mấy món bún_bò bún mắm đi đầu ok gọi chất_lượng đấy,2,2
thức_ăn giá tiền menu bò giá hơi chát,0,0
phục_vụ tổng_quát nhân_viên nhiệt_tình quán đông chờ kêu,1,2
thức_ăn thức_ăn ngon nêm nếm khẩu_phần,2,2
thức_ăn chất_lượng thức_ăn ngon nêm nếm khẩu_phần,2,2
thức_ăn giá tiền kem_cây aeon rẻ ngon giá tiền 3 vị,2,2
thức_ăn chất_lượng kem_cây aeon rẻ ngon giá tiền 3 vị,2,2
thức_ăn kem_cây aeon rẻ ngon giá tiền 3 vị,1,2
thức_ăn chất_lượng chín 10 ngon chín đi,2,2
thức_ăn chất_lượng đầu_bếp ấn yên_tâm sợ lạc nấu món ấn hehe,2,2
nhà_hàng giá tiền giá_cả mặt_bằng chất_lượng ổn_định,1,2
nhà_hàng tổng_quát giá_cả mặt_bằng chất_lượng ổn_định,2,2
nhà_hàng giá tiền thiệt_hại giá tiền 2,1,1
nhà_hàng tổng_quát hài_lòng,2,2
thức_ăn chất_lượng kèm bún rau ngon,2,2
thức_ăn kèm bún rau ngon,2,2
thức_ăn chất_lượng houjicha late kem float houjicha xay siêu hoijicha morico matcha ngon thơm dã_man giá tiềnem ngon kem tươi phủ béo ngon,2,2
thức_ăn houjicha late kem float houjicha xay siêu hoijicha morico matcha ngon thơm dã_man giá tiềnem ngon kem tươi phủ béo ngon,2,1
không_gian tổng_quát bù không_gian lạ kiểu ghế_ngồi tám bạn_bè vui,2,2
nhà_hàng điều_khoản bù không_gian lạ kiểu ghế_ngồi tám bạn_bè vui,2,2
thức_ăn chất_lượng món ăn_theo chất_lượng món ngon,2,2
thức_ăn món ăn_theo chất_lượng món ngon,2,2
thức_ăn bọn gọi set combo 249 lẩu món thái cười nhẹ rẻ,2,2
thức_ăn giá tiền bọn gọi set combo 249 lẩu món thái cười nhẹ rẻ,2,2
nhà_hàng giá tiền giá_cả giá hơi chát 1 tí,0,0
thức_ăn chất_lượng mê ẩm_thực thái vị chua_chua cay cay hợp_khẩu vị,2,2
thức_ăn set đĩa salad lẻ ảnh gọi combo,1,1
phục_vụ tổng_quát không_gian thái_độ phục_vụ bàn ổn duy_nhất chất_lượng đồ_ăn,2,2
không_gian tổng_quát không_gian thái_độ phục_vụ bàn ổn duy_nhất chất_lượng đồ_ăn,2,2
thức_ăn chất_lượng không_gian thái_độ phục_vụ bàn ổn duy_nhất chất_lượng đồ_ăn,1,2
thức_ăn nướng nạc vai ướp đậm_đà lắm hình_như bảo ướp rượu nướng xong cảm_giác thấm vị,1,2
thức_ăn chất_lượng nướng nạc vai ướp đậm_đà lắm hình_như bảo ướp rượu nướng xong cảm_giác thấm vị,0,2
đồ uống chất_lượng vị yogurt yogen fruz chua nhẹ ngon dẻo hơi mau tan chảy 10 phút nhâm_nhi chảy toàn,2,2
đồ uống vị yogurt yogen fruz chua nhẹ ngon dẻo hơi mau tan chảy 10 phút nhâm_nhi chảy toàn,0,1
đồ uống giá tiền size m giá coa giá tiền kèm kem chese,1,1
đồ uống size m giá coa giá tiền kèm kem chese,2,1
đồ uống chất_lượng uống việt quất ngon bá cháy mấy món ko bít khuyên mn ún thử ciệt quất,2,2
nhà_hàng tổng_quát quán thích_hợp tụ_tập bạn_bè,2,2
phục_vụ tổng_quát chất_lượng phục_vụ,2,2
tổng_quát cửa_hàng tiện_lợi nằm phô đinh tiên hoàng thẳng hòi gươm chỗ tầng 2 mát_mẻ ban_công hồ,1,2
không_gian tổng_quát cửa_hàng tiện_lợi nằm phô đinh tiên hoàng thẳng hòi gươm chỗ tầng 2 mát_mẻ ban_công hồ,2,2
thức_ăn chất_lượng nửa miếng ngán,0,0
đồ uống chất_lượng trà thơm uống hơi nhạt vị,1,2
nhà_hàng điều_khoản khuyến_mãi nhánh đông chỗ khóc,2,0
thức_ăn chất_lượng bếp nấu_ăn hợp_khẩu vị nêm nếm ko đi độ tươi hải_sản,2,2
thức_ăn chất_lượng vị cảm_giác hoie mặn nổi,1,0
đồ uống chất_lượng đồ uống đặc_sắc,1,1
đồ uống chất_lượng giá tiền cốc trà sữa,2,1
đồ uống giá tiền giá tiền cốc trà sữa,1,1
đồ uống chất_lượng 2 món uống ưng trà xoài thơm mùi xoài chua_chua thú_vị cười đểu,2,2
đồ uống giá tiền uống thử gongcha trà xanh đào kêu kem sữa trân_châu trắng tổng_cộng giá tiền,1,1
đồ uống uống thử gongcha trà xanh đào kêu kem sữa trân_châu trắng tổng_cộng giá tiền,1,1
thức_ăn giá tiền canh rau giá tiền 1 bát chả chả ngon,1,1
thức_ăn chất_lượng canh rau giá tiền 1 bát chả chả ngon,0,0
nhà_hàng tổng_quát hài_lòng,2,2
thức_ăn cười nhe kêu bánh toast sữa hạnh_nhân toast bánh sữa thái,1,1
thức_ăn chất_lượng khoai_tây nướng ngon chiên tàm_tạm,1,2
đồ uống chất_lượng quýt thơm qtqđ đường_khé cổ,0,2
đồ uống chất_lượng chese ổn kphai ngon,1,2
thức_ăn k phomai,0,0
đồ uống đồ uống đa_dạng giá hợp_lí,2,2
đồ uống giá tiền_đồ uống đa_dạng giá hợp_lí,2,2
nhà_hàng tổng_quát tình_hình ủng_hộ quán,2,2
đồ uống chất_lượng cốc dâu nam mỹ vị cam đào chanh tươi có_lẽ vị trà xanh bối_rối,1,2
thức_ăn giá tiền giá tiền tô cháo no trưa,1,1
thức_ăn giá tiền tô cháo no trưa,2,2
thức_ăn chất_lượng toping bef video cảnh cắt thịt siêu ngon nè,2,2
nhà_hàng điều_khoản bufet xe fre,2,2
thức_ăn chất_lượng mùi trứng thơm lắm í,2,2
phục_vụ tổng_quát bảo_vệ dễ_thương nhiệt_tình,2,2
nhà_hàng giá tiền giá_cả sinh_viên bàn,2,2
phục_vụ tổng_quát nhân_viên phục_vụ nhiệt_tình yêu,2,2
thức_ăn chất_lượng cháo_lòng 1,2,0
không_gian tổng_quát shamrock không_gian quán vỉa_hè vỉa_hè chỗ hơi bí_bách liếc mắt,1,0
không_gian tổng_quát quán tông k hợp lắm,1,1
thức_ăn chất_lượng quán thử bánh lọc nha nước_mắm ngon,0,2
thức_ăn combo nha,2,2
không_gian tổng_quát không_gian rộng món phong_phú lắm,2,2
thức_ăn không_gian rộng món phong_phú lắm,1,2
thức_ăn cream brule mịn béo thơm,2,2
thức_ăn chất_lượng cream brule mịn béo thơm,2,2
thức_ăn hai ng dx đĩa cá ảnh tưởng k hề cá rán dòn chấm nc chấm cực ngon k dc hai ng hai bát chi ban hàng kêu lãng_phí,2,1
thức_ăn chất_lượng hai ng dx đĩa cá ảnh tưởng k hề cá rán dòn chấm nc chấm cực ngon k dc hai ng hai bát chi ban hàng kêu lãng_phí,2,2
nhà_hàng giá tiền giá_cả bình_thường choáng chai nước_khoáng aqua 50ml giá giá tiền chai,1,1
đồ uống giá tiền giá_cả bình_thường choáng chai nước_khoáng aqua 50ml giá giá tiền chai,0,1
thức_ăn trứng muối_ăn to xong mềm mịn khoái,2,2
thức_ăn chất_lượng trứng muối_ăn to xong mềm mịn khoái,2,2
nhà_hàng điều_khoản khai_trương đợi 1 tiếng mua ly trà sữa 50,2,1
thức_ăn hành vòng chiên 2 salad kia quái quên sốt,0,1
phục_vụ tổng_quát nhân_viên nữ lễ_phép dễ_thương,2,2
đồ uống gọi chanh yu trân_châu trắng gọi sugar 0 chs,1,1
đồ uống chất_lượng gọi chanh yu trân_châu trắng gọi sugar 0 chs,1,1
nhà_hàng tổng_quát tầng mua xong đem tiện,2,2
phục_vụ tổng_quát nhân_viên thân_thiện nhanh_nhẹn lắm nha,2,2
tổng_quát quán gỏi gà vịt nằm đầu hẻm 606 địa_chỉ đẹp 606,1,2
nhà_hàng điều_khoản 1 đĩa ghẹ 6 nha hàng tặng,2,2
thức_ăn chất_lượng cực lí_do nước_chấm ngon giá_cả mềm thức_ăn ổn,2,2
nhà_hàng giá tiền cực lí_do nước_chấm ngon giá_cả mềm thức_ăn ổn,2,2
thức_ăn gọi lẩu kim chi pha lẫn lẩu nấm,1,1
thức_ăn giá tiền chè kia giá tiền đồ_ăn vătj dao_động giá tiền,1,1
thức_ăn giá tiền gọi khẩu_phần rẻ ngon toping blade kèm sốt rượu_vang tái,2,2
thức_ăn chất_lượng gọi khẩu_phần rẻ ngon toping blade kèm sốt rượu_vang tái,2,2
không_gian tổng_quát chi_nhánh khai_trương không_gian hiện_đại sạch_sẽ mới_mẻ,2,2
phục_vụ tổng_quát niềm_nở thân_thiện hôn gió,2,2
nhà_hàng tổng_quát lí_do công_ty lớp_học tổ_chức liên_hoan,2,2
thức_ăn chất_lượng ngon,2,2
thức_ăn chất_lượng ngon,2,2
tổng_quát giá_cả cũg chất lượg trug_tâm,2,2
nhà_hàng giá tiền giá_cả cũg chất lượg trug_tâm,2,2
đồ uống chất_lượng trà hoa_hồng machiato đen đá nx uống ngon bt hồng trà milk foam,1,2
nhà_hàng điều_khoản không_gian hơi ồn_ào gửi xe đi,0,0
không_gian tổng_quát không_gian hơi ồn_ào gửi xe đi,0,0
thức_ăn chất_lượng ko hợp_khẩu vị lắm,1,1
phục_vụ tổng_quát mấy a xe nhiệt_tình dễ_thương,2,2
thức_ăn tổng_quan món ngon thịt bò mềm vị salad sốt béo kèm thịt bò ngon cá ba_sa mực chiên giòn sốt chấm ngon lắm,1,2
thức_ăn chất_lượng tổng_quan món ngon thịt bò mềm vị salad sốt béo kèm thịt bò ngon cá ba_sa mực chiên giòn sốt chấm ngon lắm,2,2
thức_ăn chất_lượng gọi món chút bù món nóng_hổi,2,2
phục_vụ tổng_quát gọi món chút bù món nóng_hổi,0,0
tổng_quát góc đường,2,1
tổng_quát quán nằm cạnh toà_soạn báo tuổi_trẻ đường trần phú,1,1
thức_ăn cải gan thịt và1 miếng bong_bóng cá,2,1
thức_ăn nhân đa_phần nấm_hương cắt lát lòng_đỏ trứng muối thịt cắt,0,2
nhà_hàng tổng_quát ngon lắm cx chấp_nhận đc,2,1
không_gian tổng_quát không_gian quán sang_trọng đẹp lắm,2,2
nhà_hàng tổng_quát đi bufet nhìu rùi dìn ký,2,2
thức_ăn chất_lượng sốt ngon ngậy ngậy mặn mặn,2,2
thức_ăn chất_lượng ngon,2,2
đồ uống uống ly trà sữa trân_châu đen puding trà sữa thơm vị trà đặc_trưng xen_lẫn chỗ trân_châu dai dai ngon ngon puding ngon lắm yêu,1,1
đồ uống chất_lượng uống ly trà sữa trân_châu đen puding trà sữa thơm vị trà đặc_trưng xen_lẫn chỗ trân_châu dai dai ngon ngon puding ngon lắm yêu,2,2
phục_vụ tổng_quát dịch_vụ đi đầu nhân_viên đông phục_vụ chào to rõ_ràng,2,2
không_gian tổng_quát không_gian vỉa_hè chà bá rộng_rãi thoáng mát,2,2
nhà_hàng tổng_quát,2,2
thức_ăn menu đa_dạng món đồ uống món bánh_tráng miệng,2,2
đồ uống menu đa_dạng món đồ uống món bánh_tráng miệng,2,2
đồ uống chất_lượng hnay uống thử trà đào ôi trời_ơi dở kinh_khủng khóc đắng_nghét uống lắm,0,0
tổng_quát khu_vực trung_tâm đối_diện bệnh_viện,1,1
thức_ăn chất_lượng lẩu cực_kì chán vị nhạt,0,0
không_gian tổng_quát nhà_hàng ấm_cúng máy_lạnh sợ nóng mài sắc phong_cách ấn_độ cảm_tưởng mùa hè nóng_nảy lắm,1,2
nhà_hàng điều_khoản nhà_hàng ấm_cúng máy_lạnh sợ nóng mài sắc phong_cách ấn_độ cảm_tưởng mùa hè nóng_nảy lắm,1,2
phục_vụ tổng_quát kêu giao giao nhg k tệ ẩu kiểu k ktra đơn hàng,0,0
đồ uống trân_châu gọi double trân_châu đen,1,1
tổng_quát thông_báo quán hình_như đổi địa_chỉ nha báo 3 tương_tác lo quán địa_chỉ 192 trường_sa p13 phú_nhuận,1,1
thức_ăn chất_lượng đồ_ăn càng_ngày_càng dở,0,0
thức_ăn món trình_bày đẹp thẻ thành_viên giảm_giá,2,2
nhà_hàng điều_khoản món trình_bày đẹp thẻ thành_viên giảm_giá,1,2
nhà_hàng tổng_quát quán đông đồ uống đa_dạng nhân_viên nhiệt_tình,2,2
đồ uống quán đông đồ uống đa_dạng nhân_viên nhiệt_tình,2,2
phục_vụ tổng_quát quán đông đồ uống đa_dạng nhân_viên nhiệt_tình,2,2
phục_vụ tổng_quát đi nhân_viên nhỏ_nhắn nhiệt_tình lắm,2,2
không_gian tổng_quát mấy ghế_ngồi 12 c chủ_yếu vỉa_hè,1,1
đồ uống thức uống đa_dạng ngon pha_chế k nhạt,2,2
đồ uống chất_lượng thức uống đa_dạng ngon pha_chế k nhạt,2,2
thức_ăn thất_vọng món menu mấy cá_lăng,0,0
phục_vụ tổng_quát phục_vụ nhân_viên thân_thiện nhiệt_tình xe dắt,2,2
thức_ăn chất_lượng k mặn,0,2
nhà_hàng tổng_quát 1 suất cơm to no căng a,2,2
thức_ăn chất_lượng quán mỳ cay thất_vọng,0,0
đồ uống chất_lượng trà thơm mùi nc vải chua_chua dịu dịu,2,2
phục_vụ tổng_quát 2 đứng đối_diện k tự_nhiên cố_tình 2 đổi chỗ,0,0
thức_ăn sườn bò mỏng thịt hơi khô bù thơm lắm sốt bq vừa_miệng,0,1
thức_ăn chất_lượng sườn bò mỏng thịt hơi khô bù thơm lắm sốt bq vừa_miệng,1,2
nhà_hàng tổng_quát chán,0,0
thức_ăn món gà xương hành baro gà xương sốt cay món mì cơm kèm gà ổn,2,1
thức_ăn chất_lượng món gà xương hành baro gà xương sốt cay món mì cơm kèm gà ổn,2,2
không_gian tổng_quát không_gian quán đẹp ánh_sáng thoải_mái,2,2
thức_ăn chất_lượng mỳ ổn,2,2
thức_ăn piza bò tôm ngon phủ 1 lớp chese mặt piza thơm thơm béo béo ok nè,2,2
thức_ăn chất_lượng piza bò tôm ngon phủ 1 lớp chese mặt piza thơm thơm béo béo ok nè,2,2
thức_ăn chất_lượng vỏ bánh dai dai nhân mát lạnh,2,2
nhà_hàng tổng_quát trăm king bq xứng_đáng thất_vọng,0,2
phục_vụ tổng_quát review xấu thái_độ phục_vụ hôm_nay,0,0
không_gian tổng_quát không_gian âm_nhạc nhân_viên tuyệt,2,2
phục_vụ tổng_quát không_gian âm_nhạc nhân_viên tuyệt,2,2
nhà_hàng điều_khoản không_gian âm_nhạc nhân_viên tuyệt,2,2
phục_vụ tổng_quát phục_vụ dễ_thương mấy nữ thân_thiện cười,2,2
phục_vụ tổng_quát phục_vụ nhanh_nhẹn nhiệt_tình,2,2
thức_ăn mì rau phá lấu ngon chấm nước_mắm cay cay xuất_sắc,2,1
thức_ăn chất_lượng mì rau phá lấu ngon chấm nước_mắm cay cay xuất_sắc,2,2
tổng_quát quán nằm đường hồ_tùng_mậu đối_diện bitexco đi,2,1
không_gian tổng_quát ánh_sáng nội_thất vẻ sang_trọng cung_điện,2,2
thức_ăn giá tiền gà aeon ngon giá_cả hợp_lý gà rán,2,2
thức_ăn chất_lượng gà aeon ngon giá_cả hợp_lý gà rán,2,2
phục_vụ tổng_quát phục_vụ đùa_giỡn om_sòm ăn_hàng quán ăn_ở cười giỡn ha_hả phục_vụ ko,0,2
nhà_hàng tổng_quát vô_cùng ấm_ức thất_vọng đen đá đầu,0,2
đồ uống gọi 1 trà xanh kem chese ô long kem chée chân trâu trắng,1,1
thức_ăn bánh mặn,2,2
nhà_hàng tổng_quát nhân_viên phục_vụ nhanh_nhẹn đồ_ăn mặc_dù hôm đi quán đông ha_ha,1,2
phục_vụ tổng_quát nhân_viên phục_vụ nhanh_nhẹn đồ_ăn mặc_dù hôm đi quán đông ha_ha,2,2
thức_ăn bò gà bê cá_tôm hải_sản đầy_đủ chế_biến ngon,2,1
thức_ăn chất_lượng bò gà bê cá_tôm hải_sản đầy_đủ chế_biến ngon,2,2
nhà_hàng giá tiền giá_cả rẻ chấp_nhận,1,1
phục_vụ tổng_quát đồ_ăn chất_lượng tuyệt đợi mấy đồ_ăn nửa tiếng,0,2
thức_ăn chất_lượng đồ_ăn chất_lượng tuyệt đợi mấy đồ_ăn nửa tiếng,2,2
đồ uống 3 9 1 soda chanh,1,1
nhà_hàng tổng_quát la ngon nha ng thử,2,2
thức_ăn chất_lượng ngon hồi xưa,2,2
thức_ăn chất_lượng thịt nhạt màu khô bã mùi tươi ngon,0,0
nhà_hàng tổng_quát thông_minh tranh tô màu bàn,2,2
thức_ăn bạch tuột cay phô_mai cay phô_mai bánh gạo lạ_lạ,1,1
thức_ăn chất_lượng bạch tuột cay phô_mai cay phô_mai bánh gạo lạ_lạ,1,2
đồ uống trà nc trái_cây,1,1
thức_ăn chất_lượng thịt ếch mềm ngon lắm,2,2
nhà_hàng tổng_quát hẳn lote kfc,2,1
thức_ăn rau_sống chấm sốt ớt cay cay chuẩn,2,1
thức_ăn chất_lượng rau_sống chấm sốt ớt cay cay chuẩn,2,2
không_gian tổng_quát nhà_hàng rộng_rãi thoáng mát phòng tổ_chức tiệc_tùng sinh_nhật,2,2
nhà_hàng điều_khoản nhà_hàng rộng_rãi thoáng mát phòng tổ_chức tiệc_tùng sinh_nhật,2,2
tổng_quát circle k đinh tiên hoàng,1,1
nhà_hàng tổng_quát bufet gọi món,1,1
không_gian tổng_quát quán mùi dầu_mỡ mấy quán xung_quanh hơi ngấy,0,0
không_gian tổng_quát không_gian quán rộng_rãi đầy_đủ tiện_nghi wifi máy_lạnh nhà_vệ_sinh,2,2
nhà_hàng điều_khoản không_gian quán rộng_rãi đầy_đủ tiện_nghi wifi máy_lạnh nhà_vệ_sinh,2,2
đồ uống chất_lượng lớp kem béo uống trà vị nhạt,0,1
đồ uống chất_lượng olong sữa,2,2
đồ uống olong sữa,1,1
thức_ăn chất_lượng đồ_ăn ổn ngon tệ,2,2
thức_ăn bánh bánh kẻng í kiểu bánh_bèo í nhg kfai bánh_bèo chấm nước_chấm quẩy bánh_bèo cười_ra_nước_mắt,1,2
tổng_quát quán nằm mặt đường phố huế đoạn giao tô hiến_thành,1,2
phục_vụ tổng_quát trừ nv bàn món dư đĩa đĩa thường_xuyên rớt bàn choáng chỗ đứng kế cảm_giác tự_nhiên,0,0
nhà_hàng tổng_quát ngon lắm,2,2
nhà_hàng tổng_quát chất_lượng miễn chê,2,2
nhà_hàng điều_khoản chỗ thoải_mái ghép,2,2
thức_ăn giá tiền chicken nuget 10 miếng giá tiền,1,1
thức_ăn chicken nuget 10 miếng giá tiền,1,1
thức_ăn menu chủ_yếu bef steak mấy món đa_dạng lắm,1,2
phục_vụ tổng_quát phục_vụ lắm đông xong mấy dọn sạch_sẽ,0,2
thức_ăn chất_lượng lẩu bình_thường gọi hotpot story thua mấy bậc,1,1
nhà_hàng giá tiền ta bữa_nay fre 4 voucher giá tiền ăn_uống thả ga giá tiền,2,1
phục_vụ tổng_quát chờ oder 1 đường bưng 1 nẻo,0,0
thức_ăn chất_lượng đồ_ăn bàn ngon giá_cả hợp_lí,2,2
thức_ăn giá tiền_đồ ăn_ở bàn ngon giá_cả hợp_lí,2,2
thức_ăn chất_lượng món vừa_miệng hôm đi cua ghẹ gà_ác hầm thuốc_bắc cháo thào,2,2
thức_ăn món vừa_miệng hôm đi cua ghẹ gà_ác hầm thuốc_bắc cháo thào,1,2
đồ uống giá tiền tươi dừa dứa giá giá tiền ma tuyệt ngon,1,1
đồ uống chất_lượng tươi dừa dứa giá giá tiền ma tuyệt ngon,2,2
phục_vụ tổng_quát nước_mặn mặn cạn nhân đổ giúp,2,0
đồ uống chất_lượng bánh lan trứng muối hơi khô cứng đồ uống ổn,1,1
thức_ăn chất_lượng bánh lan trứng muối hơi khô cứng đồ uống ổn,0,2
thức_ăn ghé lẩu 1 mua sushi nhà_ăn,1,2
không_gian tổng_quát không_gian lắm,1,2
nhà_hàng tổng_quát ngạc_nhiên quán ngon review fody,2,2
đồ uống chất_lượng bảo hơi bình_thường,1,1
đồ uống giá tiền bingsu ổn giá tiền 1,1,1
đồ uống chất_lượng bingsu ổn giá tiền 1,1,2
thức_ăn khoai_tây chiên giá tiền thui lắm cọng giòn vàng ươm ưng khoai_tây,2,1
thức_ăn giá tiền khoai_tây chiên giá tiền thui lắm cọng giòn vàng ươm ưng khoai_tây,2,1
đồ uống chất_lượng chất_lượng uống ngon phục_vụ dễ_thương trang_trí đẹp thích_hợp hẹn_hò học_hành,2,2
phục_vụ tổng_quát chất_lượng uống ngon phục_vụ dễ_thương trang_trí đẹp thích_hợp hẹn_hò học_hành,2,2
không_gian tổng_quát chất_lượng uống ngon phục_vụ dễ_thương trang_trí đẹp thích_hợp hẹn_hò học_hành,2,2
thức_ăn nhân socola ngập_ngụa trân_châu mềm_dẻo bánh sandwich phủ 1 lớp bột socola,2,2
phục_vụ tổng_quát nhân_viên ngoan_ngoãn đồ hơi,1,0
thức_ăn phô_mai nhìu 2 3 bắp đỡ thèm,2,1
phục_vụ tổng_quát hôm lễ đợi 1 bàn,1,0
thức_ăn chất_lượng món bạch_tuộc sống trộn wasabi lạ_miệng,2,2
đồ uống bọn gọi set trà chiều đôi trà cam quế trà hoa_cúc vị ngon thơm vị trà hoa_cúc nhẹ,1,1
đồ uống chất_lượng bọn gọi set trà chiều đôi trà cam quế trà hoa_cúc vị ngon thơm vị trà hoa_cúc nhẹ,2,2
đồ uống k đường 50 nha uống đầu ngố ngố 70 hơi vị đắng đắng trà,1,0
đồ uống chất_lượng k đường 50 nha uống đầu ngố ngố 70 hơi vị đắng đắng trà,1,0
phục_vụ tổng_quát nv khó_chịu hẳn hơi ngại đi ghế chờ ko đứng lát 2 nam_vô,0,0
đồ uống uống 2 trà sữa trân_châu trà sữa trà xanh milkfoam,1,1
tổng_quát trung_tâm thành_phố đồ_ăn thức uống rẻ đa_dạng view lầu ngắm đường_phố máy_lạnh wifi fre,1,2
nhà_hàng điều_khoản trung_tâm thành_phố đồ_ăn thức uống rẻ đa_dạng view lầu ngắm đường_phố máy_lạnh wifi fre,1,2
nhà_hàng giá tiền trung_tâm thành_phố đồ_ăn thức uống rẻ đa_dạng view lầu ngắm đường_phố máy_lạnh wifi fre,2,2
thức_ăn pasta steak mushrom sốt kem thịt bò mềm k vị sốt kem áp nấm k thơm sốt kem đậm_đà thích_hợp mấy cảm_giác béo ngậy vừa_miệng gọi sốt kem vs thịt hun khói hải_sản hợ,1,1
thức_ăn chất_lượng pasta steak mushrom sốt kem thịt bò mềm k vị sốt kem áp nấm k thơm sốt kem đậm_đà thích_hợp mấy cảm_giác béo ngậy vừa_miệng gọi sốt kem vs thịt hun khói hải_sản hợ,1,2
tổng_quát chi_nhánh chỗ đi chỗ gửi xe cửa mặt_tiền góc 2 đường,2,1
